sampleTimeStamp.seconds,sampleTimeStamp.microseconds,IRLeft_voltage,IRRight_voltage,groundSteering,angularVelocityX,angularVelocityY,angularVelocityZ
1584543183,908219,,,0.07197852,,,
1584543183,912371,0.02505494,,,,,
1584543183,975444,,,,-23.13232,-17.27295,17.02881
1584543184,4109,,0.005274725,,,,
1584543184,8677,,,0.06298564,,,
1584543184,11845,0.05010989,,,,,
1584543184,75862,,,,6.408691,-0.9155273,22.82715
1584543184,104472,,0.005274725,,,,
1584543184,109120,,,0.05998505,,,
1584543184,112130,0.02725275,,,,,
1584543184,172015,,,,-15.625,10.55908,18.55469
1584543184,204160,,,,-22.15576,-12.81738,17.08984
1584543184,205660,,0.005274725,,,,
1584543184,209553,,,-0.0,,,
1584543184,212985,0.08351649,,,,,
1584543184,292351,,,,17.02881,-0.1831055,22.15576
1584543184,306993,,0.01186813,,,,
1584543184,310009,,,-0.0269875,,,
1584543184,313870,0.007472527,,,,,
1584543184,385621,,,,1.220703,9.155273,7.69043
1584543184,410342,,0.005714286,,,,
1584543184,410476,,,-0.1739362,,,
1584543184,413227,,,,-16.78467,20.56885,4.577637
1584543184,414411,0.01538462,,,,,
1584543184,491969,,,,-31.61621,-6.774902,-8.239746
1584543184,507767,,0.007912087,,,,
1584543184,510923,,,-0.1739362,,,
1584543184,514984,0.005714286,,,,,
1584543184,524555,,,,-10.74219,-4.943848,-13.79395
1584543184,541552,,,,-2.929688,-3.479004,-18.61572
1584543184,560776,,,,5.493164,-0.1831055,-33.93555
1584543184,586295,,,,-8.361816,8.666992,-41.74805
1584543184,606733,,,,0.1220703,1.037598,-44.06738
1584543184,611531,,,-0.2009238,,,
1584543184,612927,,0.004835165,,,,
1584543184,615601,0.005714286,,,,,
1584543184,686593,,,,4.699707,0.8544922,-53.4668
1584543184,712019,,,-0.290888,,,
1584543184,712693,,0.01362637,,,,
1584543184,716244,0.005714286,,,,,
1584543184,722217,,,,13.00049,-12.20703,-52.00195
1584543184,740754,,,,-2.624512,12.20703,-47.9126
1584543184,756307,,,,-15.74707,-1.464844,-53.22266
1584543184,774283,,,,3.662109,-13.00049,-50.354
1584543184,807213,,,,6.408691,-4.02832,-50.1709
1584543184,812461,,,-0.290888,,,
1584543184,812930,,0.009230769,,,,
1584543184,817443,0.1318681,,,,,
1584543184,890832,,,,3.295898,-8.178711,-51.26953
1584543184,913306,,,-0.290888,,,
1584543184,914140,,0.005274725,,,,
1584543184,916730,,,,15.68604,9.277344,-52.4292
1584543184,920176,0.02021978,,,,,
1584543184,944892,,,,14.03809,-19.83643,-51.51367
1584543184,961902,,,,-13.06152,0.6103516,-46.14258
1584543184,978796,,,,3.112793,2.01416,-49.92676
1584543185,157,,,,4.760742,17.21191,-49.80469
1584543185,14283,,,-0.290888,,,
1584543185,14950,,0.005274725,,,,
1584543185,20809,0.009230769,,,,,
1584543185,82430,,,,-7.873535,18.06641,-47.60742
1584543185,114819,,,-0.290888,,,
1584543185,115370,,0.005274725,,,,
1584543185,120021,,,,-5.493164,-1.89209,-50.96436
1584543185,126145,0.005714286,,,,,
1584543185,201959,,,,16.11328,18.37158,-51.26953
1584543185,215469,,,-0.290888,,,
1584543185,217025,,0.01274725,,,,
1584543185,227361,0.03692308,,,,,
1584543185,244331,,,,6.04248,6.225586,-49.92676
1584543185,315927,,,-0.2788945,,,
1584543185,317054,,0.005274725,,,,
1584543185,320215,,,,-3.234863,-2.868652,-51.63574
1584543185,328039,0.006153846,,,,,
1584543185,347499,,,,-0.6713867,4.02832,-48.33984
1584543185,376693,,,,10.19287,10.37598,-44.18945
1584543185,394716,,,,8.239746,-1.037598,-54.93164
1584543185,416384,,,-0.1439482,,,
1584543185,417344,,0.009230769,,,,
1584543185,428786,0.005714286,,,,,
1584543185,466929,,,,2.258301,14.83154,-49.92676
1584543185,479986,,,,0.4272461,-14.4043,-49.43848
1584543185,503286,,,,7.69043,18.37158,-49.74365
1584543185,516837,,,-0.0,,,
1584543185,518569,,0.005714286,,,,
1584543185,529412,0.005714286,,,,,
1584543185,607079,,,,-11.1084,-9.033203,-43.33496
1584543185,617279,,,-0.0,,,
1584543185,618991,,0.004835165,,,,
1584543185,630373,0.01054945,,,,,
1584543185,686864,,,,13.00049,-9.277344,-5.004883
1584543185,717712,,,-0.0,,,
1584543185,719753,,0.005274725,,,,
1584543185,725983,,,,18.00537,9.155273,-4.394531
1584543185,731356,0.006153846,,,,,
1584543185,818170,,,-0.0,,,
1584543185,820089,,0.004835165,,,,
1584543185,831786,0.005714286,,,,,
1584543185,867020,,,,12.69531,-17.15088,-1.464844
1584543185,881303,,,,-1.831055,3.173828,-2.502441
1584543185,903506,,,,-4.211426,11.65771,-2.624512
1584543185,918755,,,-0.08096252,,,
1584543185,920542,,0.005714286,,,,
1584543185,932254,0.02593406,,,,,
1584543185,997642,,,,-2.258301,-12.69531,-7.873535
1584543186,19606,,,-0.1709357,,,
1584543186,22199,,0.01450549,,,,
1584543186,33209,0.005714286,,,,,
1584543186,92309,,,,-0.4882812,1.159668,-24.04785
1584543186,110690,,,,-2.868652,-5.859375,-23.92578
1584543186,120077,,,-0.1649345,,,
1584543186,122754,,0.004835165,,,,
1584543186,134350,0.01362637,,,,,
1584543186,202674,,,,-3.417969,-0.06103516,-47.54639
1584543186,220757,,,-0.08096252,,,
1584543186,223931,,0.007032967,,,,
1584543186,234906,0.005714286,,,,,
1584543186,305357,,,,1.098633,4.150391,-46.875
1584543186,321534,,,-0.0,,,
1584543186,326960,,0.005274725,,,,
1584543186,335657,0.006153846,,,,,
1584543186,387578,,,,15.07568,13.30566,-35.33936
1584543186,404416,,,,21.54541,14.64844,-34.05762
1584543186,421997,,,-0.0,,,
1584543186,425183,,0.005714286,,,,
1584543186,435978,0.01142857,,,,,
1584543186,497514,,,,0.8544922,1.708984,-8.361816
1584543186,517242,,,,-6.835938,-7.8125,-8.422852
1584543186,522568,,,-0.0,,,
1584543186,526815,,0.01494505,,,,
1584543186,536813,0.006153846,,,,,
1584543186,603336,,,,0.793457,-9.399414,-3.78418
1584543186,623091,,,-0.0,,,
1584543186,632142,,0.005714286,,,,
1584543186,636257,,,,-3.540039,4.333496,-3.479004
1584543186,637057,0.005714286,,,,,
1584543186,708167,,,,-10.68115,19.16504,-9.033203
1584543186,723643,,,-0.1679351,,,
1584543186,740432,,0.005274725,,,,
1584543186,758367,0.007032967,,,,,
1584543186,824229,,,-0.1889303,,,
1584543186,834325,,0.005274725,,,,
1584543186,842592,0.006153846,,,,,
1584543186,882563,,,,-1.831055,17.94434,-26.18408
1584543186,924841,,,-0.1499404,,,
1584543186,935058,,0.005714286,,,,
1584543186,942731,0.005714286,,,,,
1584543186,969958,,,,2.624512,-10.80322,-44.92188
1584543186,992301,,,,-1.159668,9.643555,-47.79053
1584543187,25365,,,-0.1229529,,,
1584543187,35891,,0.005274725,,,,
1584543187,43998,0.007032967,,,,,
1584543187,78875,,,,14.46533,-3.295898,-41.87012
1584543187,101277,,,,-1.708984,10.13184,-47.11914
1584543187,126140,,,-0.005992291,,,
1584543187,136846,,0.005714286,,,,
1584543187,144228,0.1995604,,,,,
1584543187,193011,,,,-2.868652,4.272461,-41.62598
1584543187,213357,,,,-13.30566,-6.652832,-39.55078
1584543187,226802,,,0.05698447,,,
1584543187,239825,,0.005274725,,,,
1584543187,245454,0.1907692,,,,,
1584543187,327437,,,0.2129261,,,
1584543187,329411,,,,5.371094,7.8125,-7.93457
1584543187,340014,,0.005274725,,,,
1584543187,346479,0.1072527,,,,,
1584543187,418292,,,,0.0,-5.371094,11.53564
1584543187,428037,,,0.2549165,,,
1584543187,440807,,0.005274725,,,,
1584543187,446909,0.006153846,,,,,
1584543187,456486,,,,5.310059,-8.789062,14.77051
1584543187,528645,,,-0.0,,,
1584543187,541171,,0.005714286,,,,
1584543187,548170,0.005714286,,,,,
1584543187,565382,,,,-23.07129,23.31543,61.34033
1584543187,588353,,,,6.896973,3.601074,62.31689
1584543187,629253,,,-0.0,,,
1584543187,642343,,0.004835165,,,,
1584543187,649284,0.005274725,,,,,
1584543187,682399,,,,-31.25,16.47949,33.3252
1584543187,729984,,,-0.0,,,
1584543187,743188,,0.004835165,,,,
1584543187,748905,0.005714286,,,,,
1584543187,769113,,,,9.338379,-7.019043,0.1220703
1584543187,794469,,,,3.173828,-2.13623,-1.525879
1584543187,830658,,,-0.0,,,
1584543187,843823,,0.005274725,,,,
1584543187,850184,0.0254945,,,,,
1584543187,881179,,,,19.47021,-13.97705,2.01416
1584543187,931582,,,-0.2788945,,,
1584543187,944858,,0.005274725,,,,
1584543187,950625,0.01538462,,,,,
1584543187,973456,,,,9.521484,-1.89209,0.4272461
1584543187,996823,,,,19.53125,5.493164,0.4882812
1584543188,18737,,,,8.789062,-5.187988,3.662109
1584543188,32523,,,-0.0,,,
1584543188,46096,,0.005274725,,,,
1584543188,48475,,,,-6.958008,0.6103516,2.13623
1584543188,51357,0.04527472,,,,,
1584543188,133203,,,-0.0,,,
1584543188,139345,,,,-5.554199,25.57373,-41.50391
1584543188,147526,,0.005274725,,,,
1584543188,160728,0.04571429,,,,,
1584543188,233982,,,-0.0,,,
1584543188,243921,,,,6.652832,-0.3662109,-10.80322
1584543188,247652,,0.004835165,,,,
1584543188,253929,0.09318681,,,,,
1584543188,328858,,,,-35.7666,12.87842,0.0
1584543188,334471,,,-0.0,,,
1584543188,348396,,0.004835165,,,,
1584543188,353547,0.05450549,,,,,
1584543188,414177,,,,0.0,0.0,-9.155273
1584543188,435018,,,-0.0,,,
1584543188,439588,,,,8.422852,-13.3667,-7.019043
1584543188,450606,,0.005274725,,,,
1584543188,454761,0.04351648,,,,,
1584543188,535595,,,-0.0,,,
1584543188,544703,,,,18.98193,-6.225586,0.06103516
1584543188,551563,,0.005274725,,,,
1584543188,555874,0.01054945,,,,,
1584543188,587009,,,,27.9541,17.21191,0.8544922
1584543188,636176,,,-0.0,,,
1584543188,652331,,0.005714286,,,,
1584543188,656501,0.05230769,,,,,
1584543188,669078,,,,7.141113,2.502441,-1.403809
1584543188,736806,,,-0.0,,,
1584543188,753288,,0.01450549,,,,
1584543188,757442,0.01010989,,,,,
1584543188,761237,,,,7.93457,8.605957,-2.746582
1584543188,837716,,,-0.0,,,
1584543188,848751,,,,-2.197266,-25.6958,-3.234863
1584543188,855575,,0.005274725,,,,
1584543188,859085,0.09274725,,,,,
1584543188,881118,,,,1.098633,-4.760742,-2.807617
1584543188,906944,,,,8.789062,-1.098633,-1.953125
1584543188,930765,,,,-6.591797,9.460449,-6.469727
1584543188,938745,,,-0.1199524,,,
1584543188,957083,,0.006593407,,,,
1584543188,959343,0.05406593,,,,,
1584543189,24571,,,,11.2915,9.521484,0.9155273
1584543189,39257,,,-0.1139512,,,
1584543189,49571,,,,4.272461,13.18359,-4.455566
1584543189,60271,0.1032967,,,,,
1584543189,62314,,0.005274725,,,,
1584543189,134391,,,,-8.666992,9.460449,-36.19385
1584543189,139769,,,-0.05997618,,,
1584543189,159945,,0.01186813,,,,
1584543189,161156,0.005714286,,,,,
1584543189,167442,,,,-0.5493164,2.807617,-37.41455
1584543189,240457,,,-0.05097442,,,
1584543189,250991,,,,-7.995605,-9.643555,-38.14697
1584543189,259288,,0.005274725,,,,
1584543189,262478,0.03560439,,,,,
1584543189,285326,,,,-1.89209,-0.06103516,-41.99219
1584543189,341236,,,-0.04198155,,,
1584543189,360261,,0.005274725,,,,
1584543189,362953,0.005714286,,,,,
1584543189,375602,,,,14.77051,-6.347656,-25.39062
1584543189,442108,,,-0.02998809,,,
1584543189,474662,0.1252747,,,,,
1584543189,490334,,0.005274725,,,,
1584543189,493583,,,,7.629395,6.347656,-19.16504
1584543189,542830,,,-0.02998809,,,
1584543189,562586,,0.005274725,,,,
1584543189,571716,0.05098901,,,,,
1584543189,578213,,,,-7.873535,-1.525879,-15.74707
1584543189,644047,,,-0.02998809,,,
1584543189,663755,,0.005274725,,,,
1584543189,672250,0.112967,,,,,
1584543189,679048,,,,-5.493164,-0.1831055,-20.26367
1584543189,706072,,,,4.943848,17.02881,-16.05225
1584543189,729200,,,,-16.41846,-1.220703,-11.53564
1584543189,744342,,,-0.03297979,,,
1584543189,764606,,0.005274725,,,,
1584543189,768249,,,,-8.911133,-20.81299,-20.1416
1584543189,774114,0.01626374,,,,,
1584543189,844960,,,-0.03297979,,,
1584543189,855386,,,,-0.793457,3.967285,-24.4751
1584543189,866645,,0.005274725,,,,
1584543189,873625,0.01010989,,,,,
1584543189,888569,,,,-9.460449,2.01416,-24.10889
1584543189,945687,,,-0.1259535,,,
1584543189,966550,,0.01142857,,,,
1584543189,974608,0.006153846,,,,,
1584543189,983195,,,,-11.2915,-4.882812,-22.33887
1584543190,46414,,,-0.1769368,,,
1584543190,67119,,0.005274725,,,,
1584543190,76301,0.007032967,,,,,
1584543190,81180,,,,-6.530762,10.98633,-35.40039
1584543190,147134,,,-0.1919309,,,
1584543190,167763,,0.005274725,,,,
1584543190,174306,,,,3.356934,2.563477,-56.39648
1584543190,176883,0.007032967,,,,,
1584543190,248015,,,-0.2639005,,,
1584543190,264853,,,,24.29199,14.52637,-59.93652
1584543190,268548,,0.005274725,,,,
1584543190,278590,0.007032967,,,,,
1584543190,348734,,,-0.290888,,,
1584543190,354772,,,,-8.666992,-0.3051758,-65.979
1584543190,369510,,0.005274725,,,,
1584543190,378901,0.005714286,,,,,
1584543190,385990,,,,-6.286621,8.666992,-59.93652
1584543190,449499,,,-0.290888,,,
1584543190,481123,,0.005274725,,,,
1584543190,482800,0.01934066,,,,,
1584543190,500017,,,,-15.50293,0.3662109,-66.10107
1584543190,526156,,,,1.77002,21.48438,-59.32617
1584543190,546222,,,,6.530762,-18.55469,-65.36865
1584543190,550137,,,-0.275894,,,
1584543190,578580,,0.005274725,,,,
1584543190,581085,0.09362637,,,,,
1584543190,625659,,,,-5.554199,-26.42822,-61.58447
1584543190,651055,,,-0.1739362,,,
1584543190,653076,,,,3.90625,3.234863,-65.7959
1584543190,674914,,,,-9.643555,-12.02393,-65.49072
1584543190,679812,,0.005274725,,,,
1584543190,682815,0.005714286,,,,,
1584543190,751857,,,-0.1019577,,,
1584543190,771963,,,,0.0,16.8457,-66.46729
1584543190,780472,,0.005274725,,,,
1584543190,782989,0.005714286,,,,,
1584543190,852640,,,-0.137947,,,
1584543190,865876,,,,8.361816,14.64844,-63.59863
1584543190,882392,,0.005274725,,,,
1584543190,883831,0.005714286,,,,,
1584543190,953406,,,-0.1409476,,,
1584543190,965959,,,,-3.234863,-2.13623,-54.32129
1584543190,982853,,0.004835165,,,,
1584543190,985517,0.005714286,,,,,
1584543191,4940,,,,-0.9155273,-6.286621,-47.60742
1584543191,54145,,,-0.03598038,,,
1584543191,83859,,0.004835165,,,,
1584543191,100076,0.005714286,,,,,
1584543191,106493,,,,-14.03809,11.35254,-46.38672
1584543191,154903,,,-0.0,,,
1584543191,184679,,0.005274725,,,,
1584543191,194745,0.008791209,,,,,
1584543191,206690,,,,3.417969,-11.90186,-41.80908
1584543191,255944,,,-0.0,,,
1584543191,285204,,0.005274725,,,,
1584543191,289007,0.005714286,,,,,
1584543191,305476,,,,-1.098633,-9.033203,-15.625
1584543191,356728,,,0.1889392,,,
1584543191,385627,,0.005274725,,,,
1584543191,402181,0.005714286,,,,,
1584543191,407504,,,,3.845215,-21.78955,-17.08984
1584543191,457516,,,-0.0,,,
1584543191,486355,,0.005274725,,,,
1584543191,489181,,,,20.69092,3.90625,20.69092
1584543191,491431,0.005714286,,,,,
1584543191,518545,,,,-3.173828,-5.554199,29.35791
1584543191,543185,,,,-6.896973,-2.746582,55.9082
1584543191,558156,,,-0.0,,,
1584543191,593606,,0.005274725,,,,
1584543191,594748,0.006153846,,,,,
1584543191,629115,,,,0.8544922,-1.586914,17.45605
1584543191,650414,,,,-11.84082,-19.22607,11.41357
1584543191,658890,,,-0.0,,,
1584543191,675611,,,,3.967285,-3.356934,6.469727
1584543191,690479,,0.005274725,,,,
1584543191,706056,0.005274725,,,,,
1584543191,759658,,,-0.0,,,
1584543191,771324,,,,-0.3051758,12.69531,5.615234
1584543191,799481,0.005714286,,,,,
1584543191,800473,,0.005274725,,,,
1584543191,812414,,,,0.6103516,-2.319336,0.9155273
1584543191,860718,,,-0.0,,,
1584543191,891759,,,,-9.094238,3.845215,2.075195
1584543191,895179,,0.005274725,,,,
1584543191,904311,0.005714286,,,,,
1584543191,923347,,,,1.831055,11.71875,5.126953
1584543191,960719,,,-0.0,,,
1584543191,995750,,0.004835165,,,,
1584543192,7072,0.005714286,,,,,
1584543192,10842,,,,-11.84082,4.02832,4.699707
1584543192,61485,,,-0.0,,,
1584543192,96941,,0.0167033,,,,
1584543192,104310,0.005714286,,,,,
1584543192,112097,,,,6.04248,-9.399414,6.835938
1584543192,162288,,,-0.0,,,
1584543192,198747,,0.005274725,,,,
1584543192,203023,,,,-12.146,-2.197266,6.591797
1584543192,205645,0.005714286,,,,,
1584543192,263761,,,-0.09596544,,,
1584543192,294285,,,,4.882812,3.234863,5.92041
1584543192,299255,,0.005274725,,,,
1584543192,307675,0.005274725,,,,,
1584543192,363518,,,-0.0,,,
1584543192,376504,,,,10.37598,13.42773,-6.958008
1584543192,400422,,0.005274725,,,,
1584543192,409520,0.005714286,,,,,
1584543192,464210,,,-0.0,,,
1584543192,486939,,,,9.82666,0.2441406,-26.61133
1584543192,501942,,0.01186813,,,,
1584543192,510145,0.08307692,,,,,
1584543192,564891,,,-0.0,,,
1584543192,576901,,,,15.25879,-15.31982,-6.530762
1584543192,602462,,0.005274725,,,,
1584543192,612922,0.005714286,,,,,
1584543192,617084,,,,7.568359,6.225586,-10.0708
1584543192,665664,,,-0.0,,,
1584543192,702080,,,,2.929688,7.263184,-7.446289
1584543192,703682,,0.006153846,,,,
1584543192,713527,0.006593407,,,,,
1584543192,739545,,,,1.281738,-10.98633,-0.793457
1584543192,766581,,,-0.0,,,
1584543192,804639,,0.005274725,,,,
1584543192,813335,0.005714286,,,,,
1584543192,821561,,,,-0.4272461,21.1792,-0.4882812
1584543192,848361,,,,-7.019043,-13.12256,-3.723145
1584543192,867232,,,-0.0,,,
1584543192,905283,,0.004835165,,,,
1584543192,914496,0.01362637,,,,,
1584543192,927458,,,,1.342773,15.86914,-1.586914
1584543192,952390,,,,5.126953,7.385254,1.220703
1584543192,967823,,,-0.0,,,
1584543192,983985,,,,-5.004883,-4.943848,-8.483887
1584543193,6227,,0.01098901,,,,
1584543193,15384,0.007472527,,,,,
1584543193,56840,,,,-9.033203,8.850098,-6.347656
1584543193,68466,,,-0.0,,,
1584543193,90542,,,,-0.5493164,9.460449,-2.01416
1584543193,106850,,0.005274725,,,,
1584543193,115694,0.007032967,,,,,
1584543193,162976,,,,-0.7324219,-13.48877,-5.92041
1584543193,169195,,,-0.0,,,
1584543193,207570,,0.005274725,,,,
1584543193,219347,0.006153846,,,,,
1584543193,252423,,,,4.272461,1.89209,-5.737305
1584543193,269807,,,-0.0,,,
1584543193,276412,,,,-7.385254,4.760742,-2.380371
1584543193,308385,,0.005274725,,,,
1584543193,317067,0.01186813,,,,,
1584543193,357586,,,,-5.249023,8.789062,-6.408691
1584543193,370556,,,-0.0,,,
1584543193,387988,,,,5.065918,6.286621,-2.075195
1584543193,409237,,0.005274725,,,,
1584543193,422148,0.01318681,,,,,
1584543193,471364,,,-0.0,,,
1584543193,482750,,,,2.624512,-9.82666,-1.342773
1584543193,510344,,0.005714286,,,,
1584543193,518823,0.09626373,,,,,
1584543193,562507,,,,1.647949,17.39502,-5.371094
1584543193,571951,,,-0.0,,,
1584543193,611210,,0.005274725,,,,
1584543193,622314,0.01406593,,,,,
1584543193,647378,,,,5.310059,-25.93994,-4.882812
1584543193,668467,,,,-3.417969,-3.967285,-3.540039
1584543193,672624,,,-0.0,,,
1584543193,711826,,0.005274725,,,,
1584543193,720493,0.005714286,,,,,
1584543193,752038,,,,-7.69043,10.98633,-9.643555
1584543193,773389,,,-0.0,,,
1584543193,783915,,,,-2.13623,0.2441406,-10.25391
1584543193,812679,,0.01186813,,,,
1584543193,822158,0.005274725,,,,,
1584543193,867406,,,,8.605957,5.371094,-7.446289
1584543193,874325,,,-0.0,,,
1584543193,900266,,,,8.361816,32.4707,-7.8125
1584543193,914433,,0.01142857,,,,
1584543193,925248,0.006153846,,,,,
1584543193,975090,,,0.143957,,,
1584543193,990946,,,,9.216309,-5.371094,-8.850098
1584543194,14975,,0.01186813,,,,
1584543194,22825,0.01538462,,,,,
1584543194,68032,,,,-0.6713867,14.22119,-6.225586
1584543194,75955,,,-0.0,,,
1584543194,103707,,,,-0.6713867,-16.8457,-2.990723
1584543194,115735,,0.01186813,,,,
1584543194,123296,0.005714286,,,,,
1584543194,176775,,,-0.0,,,
1584543194,200561,,,,-15.38086,-8.361816,45.28809
1584543194,216126,,0.01186813,,,,
1584543194,224018,0.007032967,,,,,
1584543194,232425,,,,-3.173828,-5.371094,37.17041
1584543194,254683,,,,-22.2168,-17.02881,9.033203
1584543194,277417,,,-0.0,,,
1584543194,316901,,0.01186813,,,,
1584543194,324368,0.01186813,,,,,
1584543194,348181,,,,1.098633,-10.25391,0.1831055
1584543194,369352,,,,-8.483887,7.873535,4.699707
1584543194,378151,,,-0.0,,,
1584543194,417463,,0.01186813,,,,
1584543194,424763,0.005714286,,,,,
1584543194,453175,,,,2.746582,-1.708984,4.272461
1584543194,478927,,,-0.0,,,
1584543194,480752,,,,-4.02832,-4.150391,5.249023
1584543194,518548,,0.01186813,,,,
1584543194,526093,0.005714286,,,,,
1584543194,565289,,,,2.929688,9.155273,5.67627
1584543194,579660,,,-0.0,,,
1584543194,619409,,0.01142857,,,,
1584543194,626809,0.005714286,,,,,
1584543194,653443,,,,2.258301,1.831055,6.958008
1584543194,680385,,,0.290888,,,
1584543194,682157,,,,13.42773,0.0,2.075195
1584543194,720288,,0.01142857,,,,
1584543194,727854,0.006153846,,,,,
1584543194,763783,,,,12.93945,1.89209,0.793457
1584543194,781392,,,-0.0,,,
1584543194,800017,,,,-5.065918,1.403809,-1.831055
1584543194,821121,,0.01142857,,,,
1584543194,823701,,,,-4.760742,1.159668,14.22119
1584543194,828193,0.006153846,,,,,
1584543194,882187,,,-0.0,,,
1584543194,908438,,,,5.187988,-2.258301,52.00195
1584543194,923044,,0.01362637,,,,
1584543194,929362,0.01626374,,,,,
1584543194,940089,,,,5.187988,-6.530762,36.92627
1584543194,961953,,,,9.521484,13.06152,22.09473
1584543194,983004,,,-0.0,,,
1584543194,987846,,,,0.6713867,26.00098,13.97705
1584543195,23738,,0.01186813,,,,
1584543195,29221,0.01186813,,,,,
1584543195,69030,,,,4.02832,7.263184,5.67627
1584543195,83683,,,-0.0,,,
1584543195,124744,,0.01142857,,,,
1584543195,130617,0.01494505,,,,,
1584543195,158939,,,,4.333496,-10.74219,3.417969
1584543195,184351,,,-0.0,,,
1584543195,188702,,,,-11.1084,-5.432129,1.342773
1584543195,225835,,0.01186813,,,,
1584543195,230397,0.01230769,,,,,
1584543195,280272,,,,10.19287,13.73291,7.8125
1584543195,284865,,,-0.01499404,,,
1584543195,326696,,0.01142857,,,,
1584543195,331390,0.01186813,,,,,
1584543195,358999,,,,-9.216309,28.19824,7.507324
1584543195,385521,,,-0.005992291,,,
1584543195,390853,,,,18.79883,-18.00537,5.79834
1584543195,427581,,0.01142857,,,,
1584543195,432087,0.101978,,,,,
1584543195,469170,,,,5.554199,15.07568,4.211426
1584543195,486496,,,-0.09596544,,,
1584543195,500039,,,,21.24023,-15.13672,2.319336
1584543195,522940,,,,8.239746,-22.88818,-3.662109
1584543195,528392,,0.01186813,,,,
1584543195,533128,0.01230769,,,,,
1584543195,586689,,,-0.1139512,,,
1584543195,609128,,,,5.859375,-9.765625,-22.76611
1584543195,630549,,0.01186813,,,,
1584543195,633099,0.01186813,,,,,
1584543195,638116,,,,3.417969,11.04736,-23.80371
1584543195,687197,,,-0.2429053,,,
1584543195,719244,,,,1.342773,15.01465,-35.94971
1584543195,730385,,0.01186813,,,,
1584543195,734330,0.01274725,,,,,
1584543195,787018,,,-0.2429053,,,
1584543195,822504,,,,10.49805,4.821777,-59.75342
1584543195,834679,0.01186813,,,,,
1584543195,838318,,0.01186813,,,,
1584543195,887784,,,-0.236913,,,
1584543195,909253,,,,-7.202148,9.338379,-61.58447
1584543195,930151,,,,11.77979,-17.08984,-61.4624
1584543195,931711,,0.02153846,,,,
1584543195,935532,0.01538462,,,,,
1584543195,988689,,,-0.1919309,,,
1584543196,14193,,,,-10.92529,-7.080078,-62.25586
1584543196,32142,,0.01186813,,,,
1584543196,36119,0.01186813,,,,,
1584543196,42785,,,,9.58252,2.746582,-65.61279
1584543196,89221,,,-0.09895714,,,
1584543196,119970,,,,-3.051758,5.432129,-65.06348
1584543196,134509,,0.01142857,,,,
1584543196,136462,0.01186813,,,,,
1584543196,155040,,,,18.18848,5.554199,-65.30762
1584543196,176358,,,,5.371094,6.469727,-66.04004
1584543196,189818,,,-0.05097442,,,
1584543196,234874,,0.01934066,,,,
1584543196,238248,0.01186813,,,,,
1584543196,264549,,,,2.441406,7.568359,-48.82812
1584543196,290454,,,-0.0,,,
1584543196,305569,,,,-10.19287,2.13623,-43.5791
1584543196,335746,,0.01142857,,,,
1584543196,338976,0.01230769,,,,,
1584543196,380133,,,,-1.708984,21.78955,-27.70996
1584543196,391596,,,-0.1409476,,,
1584543196,436755,,0.01186813,,,,
1584543196,439153,0.05098901,,,,,
1584543196,469884,,,,-0.1220703,8.789062,-8.178711
1584543196,491769,,,-0.1439482,,,
1584543196,499017,,,,-15.99121,-0.9155273,-11.53564
1584543196,537308,,0.01450549,,,,
1584543196,541436,0.02637363,,,,,
1584543196,575164,,,,3.356934,5.249023,-53.16162
1584543196,592885,,,-0.1439482,,,
1584543196,602505,,,,6.286621,1.831055,-50.1709
1584543196,623977,,,,-1.647949,-1.037598,-60.18066
1584543196,640633,,0.02241758,,,,
1584543196,643088,0.08307692,,,,,
1584543196,693462,,,-0.2818951,,,
1584543196,724726,,,,6.04248,-8.666992,-62.31689
1584543196,739026,,0.01142857,,,,
1584543196,744416,0.02505494,,,,,
1584543196,757436,,,,10.13184,-1.77002,-61.09619
1584543196,794093,,,-0.290888,,,
1584543196,830361,,,,4.638672,-12.39014,-60.4248
1584543196,840996,,0.01142857,,,,
1584543196,845460,0.01758242,,,,,
1584543196,894808,,,-0.290888,,,
1584543196,920082,,,,-4.577637,4.272461,-62.56104
1584543196,940381,,0.02285714,,,,
1584543196,946736,0.005274725,,,,,
1584543196,950916,,,,4.516602,-1.403809,-62.86621
1584543196,995539,,,-0.290888,,,
1584543197,30465,,,,-0.4882812,5.859375,-63.35449
1584543197,41485,,0.01626374,,,,
1584543197,48281,0.02637363,,,,,
1584543197,77574,,,,-8.850098,-1.159668,-61.76758
1584543197,96125,,,-0.290888,,,
1584543197,142507,,0.01186813,,,,
1584543197,149073,0.02857143,,,,,
1584543197,163694,,,,10.37598,5.615234,-69.51904
1584543197,183937,,,,-6.896973,-7.446289,-66.71143
1584543197,196664,,,-0.290888,,,
1584543197,243350,,0.01186813,,,,
1584543197,249649,0.05406593,,,,,
1584543197,275320,,,,15.86914,20.93506,-64.7583
1584543197,297192,,,-0.0,,,
1584543197,309201,,,,10.80322,-16.47949,-59.75342
1584543197,344188,,0.01186813,,,,
1584543197,350150,0.04263736,,,,,
1584543197,385090,,,,7.202148,-12.26807,-68.17627
1584543197,397805,,,-0.0,,,
1584543197,445386,,0.01186813,,,,
1584543197,450640,0.01230769,,,,,
1584543197,480214,,,,5.249023,13.18359,-13.85498
1584543197,498322,,,-0.0,,,
1584543197,546723,,0.01142857,,,,
1584543197,551091,0.01274725,,,,,
